Date,Stock,Open,Close,Low,High,Volume,Adj Close,Currency
1999-03-05,NVDA,0.41927099227905273,0.43880200386047363,0.41927099227905273,0.44010400772094727,7876800.0,0.40293434262275696,USD
1999-03-08,NVDA,0.42708298563957214,0.4453130066394806,0.41927099227905273,0.45833298563957214,7588800.0,0.4089129865169525,USD
1999-03-09,NVDA,0.4440099895000458,0.4596349895000458,0.4440099895000458,0.46614599227905273,14318400.0,0.42206430435180664,USD
1999-03-10,NVDA,0.46614599227905273,0.45182299613952637,0.4453130066394806,0.46614599227905273,23534400.0,0.41489094495773315,USD
1999-03-11,NVDA,0.4440099895000458,0.43229201436042786,0.43229201436042786,0.45182299613952637,5428800.0,0.39695632457733154,USD
1999-03-12,NVDA,0.43489599227905273,0.42447900772094727,0.41666701436042786,0.43489599227905273,9076800.0,0.38978204131126404,USD
1999-03-15,NVDA,0.43489599227905273,0.44270798563957214,0.43229201436042786,0.44791701436042786,10881600.0,0.40652093291282654,USD
1999-03-16,NVDA,0.4453130066394806,0.4283849895000458,0.42447900772094727,0.45052099227905273,7915200.0,0.39336875081062317,USD
1999-03-17,NVDA,0.43229201436042786,0.4309900104999542,0.42057299613952637,0.44010400772094727,5136000.0,0.3957608938217163,USD
1999-03-18,NVDA,0.43229201436042786,0.43619799613952637,0.421875,0.44270798563957214,4632000.0,0.4005431532859802,USD
1999-03-19,NVDA,0.43489599227905273,0.4375,0.43489599227905273,0.45052099227905273,10531200.0,0.4017386734485626,USD
1999-03-22,NVDA,0.4466150104999542,0.42447900772094727,0.42447900772094727,0.44791701436042786,3667200.0,0.38978204131126404,USD
1999-03-23,NVDA,0.42708298563957214,0.3984380066394806,0.390625,0.42708298563957214,16396800.0,0.3658696115016937,USD
1999-03-24,NVDA,0.39583298563957214,0.39583298563957214,0.38020798563957214,0.3984380066394806,6086400.0,0.36347755789756775,USD
1999-03-25,NVDA,0.3945310115814209,0.40104201436042786,0.39322900772094727,0.41666701436042786,4032000.0,0.36826080083847046,USD
1999-03-26,NVDA,0.40625,0.43619799613952637,0.40625,0.4375,8827200.0,0.4005431532859802,USD
1999-03-29,NVDA,0.4492189884185791,0.4492189884185791,0.4414060115814209,0.4596349895000458,6595200.0,0.41249969601631165,USD
1999-03-30,NVDA,0.45052099227905273,0.41145798563957214,0.40885400772094727,0.45442700386047363,6950400.0,0.37782537937164307,USD
1999-03-31,NVDA,0.42447900772094727,0.44010400772094727,0.40494799613952637,0.4453130066394806,15360000.0,0.40412986278533936,USD
1999-04-01,NVDA,0.44010400772094727,0.42708298563957214,0.41927099227905273,0.44270798563957214,3043200.0,0.39217305183410645,USD
1999-04-05,NVDA,0.421875,0.4140630066394806,0.41145798563957214,0.43229201436042786,9864000.0,0.38021740317344666,USD
1999-04-06,NVDA,0.4179689884185791,0.40364599227905273,0.39583298563957214,0.41927099227905273,6969600.0,0.3706517815589905,USD
1999-04-07,NVDA,0.40625,0.4375,0.40364599227905273,0.44010400772094727,8928000.0,0.4017386734485626,USD
1999-04-08,NVDA,0.44010400772094727,0.4453130066394806,0.43489599227905273,0.45833298563957214,13012800.0,0.4089129865169525,USD
1999-04-09,NVDA,0.44791701436042786,0.4375,0.43489599227905273,0.44791701436042786,4862400.0,0.4017386734485626,USD
1999-04-12,NVDA,0.43229201436042786,0.41927099227905273,0.41145798563957214,0.43229201436042786,3331200.0,0.38499972224235535,USD
1999-04-13,NVDA,0.42708298563957214,0.4023439884185791,0.39583298563957214,0.42708298563957214,3614400.0,0.36945635080337524,USD
1999-04-14,NVDA,0.40104201436042786,0.390625,0.390625,0.4101560115814209,4828800.0,0.35869529843330383,USD
1999-04-15,NVDA,0.40104201436042786,0.40104201436042786,0.390625,0.40104201436042786,3585600.0,0.36826080083847046,USD
1999-04-16,NVDA,0.3984380066394806,0.4140630066394806,0.3984380066394806,0.42057299613952637,3892800.0,0.38021740317344666,USD
1999-04-19,NVDA,0.41927099227905273,0.39583298563957214,0.390625,0.41927099227905273,3129600.0,0.36347755789756775,USD
1999-04-20,NVDA,0.39583298563957214,0.38802099227905273,0.3841150104999542,0.41145798563957214,6768000.0,0.3563040494918823,USD
1999-04-21,NVDA,0.38802099227905273,0.3945310115814209,0.38541701436042786,0.39583298563957214,3748800.0,0.3622819483280182,USD
1999-04-22,NVDA,0.39583298563957214,0.37760400772094727,0.37369799613952637,0.39583298563957214,22718400.0,0.3467385470867157,USD
1999-04-23,NVDA,0.37630200386047363,0.359375,0.35677099227905273,0.37760400772094727,12604800.0,0.3299996852874756,USD
1999-04-26,NVDA,0.359375,0.34114599227905273,0.33333298563957214,0.36458298563957214,12350400.0,0.3132607042789459,USD
1999-04-27,NVDA,0.34895798563957214,0.37760400772094727,0.34375,0.38020798563957214,22694400.0,0.3467385470867157,USD
1999-04-28,NVDA,0.38020798563957214,0.375,0.3632810115814209,0.38020798563957214,12009600.0,0.3443473279476166,USD
1999-04-29,NVDA,0.37630200386047363,0.375,0.3671880066394806,0.37760400772094727,4814400.0,0.3443473279476166,USD
1999-04-30,NVDA,0.3789060115814209,0.38020798563957214,0.37630200386047363,0.39583298563957214,9931200.0,0.34912973642349243,USD
1999-05-03,NVDA,0.3841150104999542,0.3828130066394806,0.37239599227905273,0.3841150104999542,3384000.0,0.35152173042297363,USD
1999-05-04,NVDA,0.3828130066394806,0.36197900772094727,0.35416701436042786,0.3828130066394806,9604800.0,0.33239075541496277,USD
1999-05-05,NVDA,0.36458298563957214,0.36979201436042786,0.34375,0.36979201436042786,14457600.0,0.3395652174949646,USD
1999-05-06,NVDA,0.3671880066394806,0.3626300096511841,0.3515630066394806,0.375,3561600.0,0.3329886794090271,USD
1999-05-07,NVDA,0.3515630066394806,0.36458298563957214,0.3515630066394806,0.3671880066394806,2500800.0,0.3347819149494171,USD
1999-05-10,NVDA,0.36197900772094727,0.36458298563957214,0.36197900772094727,0.37239599227905273,1968000.0,0.3347819149494171,USD
1999-05-11,NVDA,0.38020798563957214,0.3841150104999542,0.37239599227905273,0.39583298563957214,17174400.0,0.3527173697948456,USD
1999-05-12,NVDA,0.38802099227905273,0.39583298563957214,0.3828130066394806,0.3971349895000458,16848000.0,0.36347755789756775,USD
1999-05-13,NVDA,0.39583298563957214,0.39583298563957214,0.3945310115814209,0.40625,6993600.0,0.36347755789756775,USD
1999-05-14,NVDA,0.39583298563957214,0.375,0.36979201436042786,0.39583298563957214,2846400.0,0.3443473279476166,USD
1999-05-17,NVDA,0.36979201436042786,0.39322900772094727,0.3684900104999542,0.39322900772094727,3576000.0,0.36108630895614624,USD
1999-05-18,NVDA,0.3971349895000458,0.41145798563957214,0.38541701436042786,0.41666701436042786,15153600.0,0.37782537937164307,USD
1999-05-19,NVDA,0.4296880066394806,0.39322900772094727,0.3867189884185791,0.4453130066394806,45172800.0,0.36108630895614624,USD
1999-05-20,NVDA,0.39583298563957214,0.36197900772094727,0.3476560115814209,0.39583298563957214,17817600.0,0.33239075541496277,USD
1999-05-21,NVDA,0.35677099227905273,0.35416701436042786,0.34375,0.35677099227905273,30350400.0,0.3252173364162445,USD
1999-05-24,NVDA,0.35677099227905273,0.3528650104999542,0.3476560115814209,0.36458298563957214,16262400.0,0.3240217864513397,USD
1999-05-25,NVDA,0.35416701436042786,0.3554689884185791,0.3515630066394806,0.359375,13008000.0,0.3264128863811493,USD
1999-05-26,NVDA,0.35416701436042786,0.35416701436042786,0.35416701436042786,0.37239599227905273,10473600.0,0.3252173364162445,USD
1999-05-27,NVDA,0.35677099227905273,0.3515630066394806,0.3515630066394806,0.35677099227905273,8232000.0,0.32282620668411255,USD
1999-05-28,NVDA,0.35677099227905273,0.3554689884185791,0.3515630066394806,0.35677099227905273,8865600.0,0.3264128863811493,USD
1999-06-01,NVDA,0.35416701436042786,0.35677099227905273,0.34895798563957214,0.35677099227905273,9854400.0,0.3276084363460541,USD
1999-06-02,NVDA,0.35677099227905273,0.34375,0.34375,0.35677099227905273,13012800.0,0.3156518340110779,USD
1999-06-03,NVDA,0.3528650104999542,0.3528650104999542,0.34895798563957214,0.3554689884185791,4156800.0,0.3240217864513397,USD
1999-06-04,NVDA,0.3554689884185791,0.3554689884185791,0.3528650104999542,0.35677099227905273,7891200.0,0.3264128863811493,USD
1999-06-07,NVDA,0.35742199420928955,0.359375,0.35677099227905273,0.36458298563957214,12513600.0,0.3299996852874756,USD
1999-06-08,NVDA,0.36067700386047363,0.3684900104999542,0.359375,0.375,15331200.0,0.33836960792541504,USD
1999-06-09,NVDA,0.36979201436042786,0.375,0.36979201436042786,0.3828130066394806,9518400.0,0.3443473279476166,USD
1999-06-10,NVDA,0.375,0.37630200386047363,0.37239599227905273,0.37760400772094727,3609600.0,0.3455430567264557,USD
1999-06-11,NVDA,0.37630200386047363,0.3684900104999542,0.3554689884185791,0.37760400772094727,6100800.0,0.33836960792541504,USD
1999-06-14,NVDA,0.36914101243019104,0.35416701436042786,0.3515630066394806,0.36979201436042786,5164800.0,0.3252173364162445,USD
1999-06-15,NVDA,0.35416701436042786,0.35416701436042786,0.34895798563957214,0.35677099227905273,4929600.0,0.3252173364162445,USD
1999-06-16,NVDA,0.359375,0.36458298563957214,0.35416701436042786,0.375,6441600.0,0.3347819149494171,USD
1999-06-17,NVDA,0.36197900772094727,0.35416701436042786,0.35416701436042786,0.3671880066394806,7492800.0,0.3252173364162445,USD
1999-06-18,NVDA,0.35677099227905273,0.34114599227905273,0.34114599227905273,0.35677099227905273,15873600.0,0.3132607042789459,USD
1999-06-21,NVDA,0.3515630066394806,0.359375,0.34212198853492737,0.359375,8347200.0,0.3299996852874756,USD
1999-06-22,NVDA,0.359375,0.3528650104999542,0.34505200386047363,0.359375,19305600.0,0.3240217864513397,USD
1999-06-23,NVDA,0.34895798563957214,0.359375,0.34505200386047363,0.359375,21091200.0,0.3299996852874756,USD
1999-06-24,NVDA,0.36197900772094727,0.3515630066394806,0.34895798563957214,0.36197900772094727,11520000.0,0.32282620668411255,USD
1999-06-25,NVDA,0.34895798563957214,0.35677099227905273,0.34895798563957214,0.36067700386047363,7353600.0,0.3276084363460541,USD
1999-06-28,NVDA,0.3684900104999542,0.36197900772094727,0.35416701436042786,0.3684900104999542,10915200.0,0.33239075541496277,USD
1999-06-29,NVDA,0.3671880066394806,0.3658849895000458,0.36197900772094727,0.3710939884185791,9268800.0,0.3359774649143219,USD
1999-06-30,NVDA,0.37760400772094727,0.3984380066394806,0.36979201436042786,0.3984380066394806,26923200.0,0.3658696115016937,USD
1999-07-01,NVDA,0.3984380066394806,0.37760400772094727,0.35677099227905273,0.3984380066394806,8899200.0,0.3467385470867157,USD
1999-07-02,NVDA,0.3828130066394806,0.40494799613952637,0.375,0.40494799613952637,22488000.0,0.37184756994247437,USD
1999-07-06,NVDA,0.40885400772094727,0.40625,0.40104201436042786,0.40885400772094727,19809600.0,0.373043030500412,USD
1999-07-07,NVDA,0.40885400772094727,0.3984380066394806,0.3984380066394806,0.40885400772094727,6312000.0,0.3658696115016937,USD
1999-07-08,NVDA,0.40104201436042786,0.40755200386047363,0.38802099227905273,0.4140630066394806,18604800.0,0.3742387294769287,USD
1999-07-09,NVDA,0.40625,0.4420570135116577,0.40625,0.4453130066394806,21172800.0,0.40592312812805176,USD
1999-07-12,NVDA,0.46875,0.4622400104999542,0.45052099227905273,0.48177099227905273,40104000.0,0.424456387758255,USD
1999-07-13,NVDA,0.46744799613952637,0.46354201436042786,0.44270798563957214,0.47005200386047363,13886400.0,0.42565202713012695,USD
1999-07-14,NVDA,0.46354201436042786,0.4453130066394806,0.44270798563957214,0.47395798563957214,13795200.0,0.4089129865169525,USD
1999-07-15,NVDA,0.4492189884185791,0.44791701436042786,0.44791701436042786,0.46354201436042786,13704000.0,0.411304235458374,USD
1999-07-16,NVDA,0.45572900772094727,0.4570310115814209,0.44791701436042786,0.4609380066394806,10387200.0,0.4196731746196747,USD
1999-07-19,NVDA,0.45833298563957214,0.4453130066394806,0.44270798563957214,0.4596349895000458,4363200.0,0.4089129865169525,USD
1999-07-20,NVDA,0.4453130066394806,0.4375,0.421875,0.4453130066394806,17875200.0,0.4017386734485626,USD
1999-07-21,NVDA,0.43229201436042786,0.42447900772094727,0.41145798563957214,0.43229201436042786,11208000.0,0.38978204131126404,USD
1999-07-22,NVDA,0.421875,0.40494799613952637,0.40104201436042786,0.421875,21326400.0,0.37184756994247437,USD
1999-07-23,NVDA,0.40364599227905273,0.40494799613952637,0.40364599227905273,0.41666701436042786,8025600.0,0.37184756994247437,USD
1999-07-26,NVDA,0.4153650104999542,0.40625,0.40625,0.4153650104999542,6052800.0,0.373043030500412,USD
1999-07-27,NVDA,0.40625,0.40755200386047363,0.40104201436042786,0.40885400772094727,9859200.0,0.3742387294769287,USD
1999-07-28,NVDA,0.40625,0.4140630066394806,0.40494799613952637,0.41927099227905273,24422400.0,0.38021740317344666,USD
1999-07-29,NVDA,0.40625,0.4179689884185791,0.40364599227905273,0.41927099227905273,38880000.0,0.3838041424751282,USD
1999-07-30,NVDA,0.4179689884185791,0.41927099227905273,0.41666701436042786,0.4296880066394806,45230400.0,0.38499972224235535,USD
1999-08-02,NVDA,0.41927099227905273,0.42317700386047363,0.41666701436042786,0.42447900772094727,31334400.0,0.38858646154403687,USD
1999-08-03,NVDA,0.42317700386047363,0.4127599895000458,0.40885400772094727,0.42317700386047363,25521600.0,0.3790208399295807,USD
1999-08-04,NVDA,0.4153650104999542,0.4127599895000458,0.41145798563957214,0.41666701436042786,8995200.0,0.3790208399295807,USD
1999-08-05,NVDA,0.4127599895000458,0.41927099227905273,0.40625,0.41927099227905273,24057600.0,0.38499972224235535,USD
1999-08-06,NVDA,0.4179689884185791,0.41927099227905273,0.41666701436042786,0.42057299613952637,18398400.0,0.38499972224235535,USD
1999-08-09,NVDA,0.42057299613952637,0.41927099227905273,0.41666701436042786,0.42447900772094727,3105600.0,0.38499972224235535,USD
1999-08-10,NVDA,0.421875,0.42708298563957214,0.41927099227905273,0.4453130066394806,21206400.0,0.39217305183410645,USD
1999-08-11,NVDA,0.43489599227905273,0.45572900772094727,0.4296880066394806,0.4609380066394806,19771200.0,0.4184775650501251,USD
1999-08-12,NVDA,0.45833298563957214,0.4778650104999542,0.45572900772094727,0.48958298563957214,23961600.0,0.43880417943000793,USD
1999-08-13,NVDA,0.47395798563957214,0.4726560115814209,0.46875,0.48307299613952637,8467200.0,0.4340209662914276,USD
1999-08-16,NVDA,0.4765630066394806,0.45442700386047363,0.43880200386047363,0.4765630066394806,22344000.0,0.4172820448875427,USD
1999-08-17,NVDA,0.45572900772094727,0.45572900772094727,0.4440099895000458,0.46354201436042786,19353600.0,0.4184775650501251,USD
1999-08-18,NVDA,0.45052099227905273,0.46614599227905273,0.4414060115814209,0.47135400772094727,27988800.0,0.4280431568622589,USD
1999-08-19,NVDA,0.49869799613952637,0.5651040077209473,0.48177099227905273,0.5911459922790527,196699200.0,0.5189121961593628,USD
1999-08-20,NVDA,0.5664060115814209,0.5598959922790527,0.5390629768371582,0.5703129768371582,35308800.0,0.5141301155090332,USD
1999-08-23,NVDA,0.5520830154418945,0.5260419845581055,0.5078129768371582,0.5520830154418945,50798400.0,0.4830433130264282,USD
1999-08-24,NVDA,0.5182290077209473,0.5234379768371582,0.4921880066394806,0.5286459922790527,39806400.0,0.48065197467803955,USD
1999-08-25,NVDA,0.5247399806976318,0.5208330154418945,0.5,0.5299479961395264,35035200.0,0.47826001048088074,USD
1999-08-26,NVDA,0.5208330154418945,0.5130209922790527,0.5052080154418945,0.5286459922790527,27537600.0,0.47108665108680725,USD
1999-08-27,NVDA,0.5234379768371582,0.5416669845581055,0.5208330154418945,0.5625,55238400.0,0.4973909556865692,USD
1999-08-30,NVDA,0.5507810115814209,0.539713978767395,0.5169270038604736,0.5611979961395264,15864000.0,0.49559786915779114,USD
1999-08-31,NVDA,0.5416669845581055,0.5859379768371582,0.53125,0.5885419845581055,78686400.0,0.5380432605743408,USD
1999-09-01,NVDA,0.5859379768371582,0.5585939884185791,0.5494790077209473,0.5859379768371582,56534400.0,0.5129343271255493,USD
1999-09-02,NVDA,0.5403649806976318,0.5520830154418945,0.5286459922790527,0.5546879768371582,34108800.0,0.5069556832313538,USD
1999-09-03,NVDA,0.5625,0.5559899806976318,0.5520830154418945,0.5703129768371582,25886400.0,0.510543167591095,USD
1999-09-07,NVDA,0.5651040077209473,0.5533850193023682,0.5507810115814209,0.5651040077209473,12441600.0,0.5081514120101929,USD
1999-09-08,NVDA,0.5546879768371582,0.5520830154418945,0.5520830154418945,0.5585939884185791,17006400.0,0.5069556832313538,USD
1999-09-09,NVDA,0.5572919845581055,0.5442709922790527,0.5338540077209473,0.5611979961395264,20947200.0,0.4997822642326355,USD
1999-09-10,NVDA,0.5533850193023682,0.5520830154418945,0.5494790077209473,0.5598959922790527,16742400.0,0.5069556832313538,USD
1999-09-13,NVDA,0.5546879768371582,0.5338540077209473,0.5286459922790527,0.5546879768371582,17443200.0,0.49021679162979126,USD
1999-09-14,NVDA,0.5338540077209473,0.5182290077209473,0.515625,0.5338540077209473,25036800.0,0.47586897015571594,USD
1999-09-15,NVDA,0.5117189884185791,0.5221350193023682,0.5078129768371582,0.5286459922790527,21273600.0,0.47945553064346313,USD
1999-09-16,NVDA,0.515625,0.5091149806976318,0.5026040077209473,0.5208330154418945,15811200.0,0.46749985218048096,USD
1999-09-17,NVDA,0.5058590173721313,0.5078129768371582,0.48958298563957214,0.5104169845581055,17164800.0,0.466304212808609,USD
1999-09-20,NVDA,0.49869799613952637,0.48958298563957214,0.48958298563957214,0.5052080154418945,22910400.0,0.4495643675327301,USD
1999-09-21,NVDA,0.47916701436042786,0.44270798563957214,0.43619799613952637,0.48177099227905273,73732800.0,0.40652093291282654,USD
1999-09-22,NVDA,0.44270798563957214,0.453125,0.41666701436042786,0.45572900772094727,37598400.0,0.4160865247249603,USD
1999-09-23,NVDA,0.45442700386047363,0.4153650104999542,0.41145798563957214,0.45572900772094727,37958400.0,0.3814130425453186,USD
1999-09-24,NVDA,0.41666701436042786,0.37760400772094727,0.34895798563957214,0.42708298563957214,68491200.0,0.3467385470867157,USD
1999-09-27,NVDA,0.4023439884185791,0.40104201436042786,0.37760400772094727,0.40885400772094727,43200000.0,0.36826080083847046,USD
1999-09-28,NVDA,0.4016929864883423,0.4375,0.40104201436042786,0.44270798563957214,41318400.0,0.4017386734485626,USD
1999-09-29,NVDA,0.4466150104999542,0.4023439884185791,0.39583298563957214,0.46354201436042786,59404800.0,0.36945635080337524,USD
1999-09-30,NVDA,0.41666701436042786,0.40104201436042786,0.39583298563957214,0.4296880066394806,34252800.0,0.36826080083847046,USD
1999-10-01,NVDA,0.3945310115814209,0.3984380066394806,0.37760400772094727,0.40885400772094727,34776000.0,0.3658696115016937,USD
1999-10-04,NVDA,0.41145798563957214,0.40625,0.40104201436042786,0.4127599895000458,17760000.0,0.373043030500412,USD
1999-10-05,NVDA,0.40625,0.4453130066394806,0.40625,0.44791701436042786,47808000.0,0.4089129865169525,USD
1999-10-06,NVDA,0.4466150104999542,0.49869799613952637,0.44270798563957214,0.5208330154418945,150873600.0,0.4579344391822815,USD
1999-10-07,NVDA,0.5195310115814209,0.46614599227905273,0.46354201436042786,0.5195310115814209,48729600.0,0.4280431568622589,USD
1999-10-08,NVDA,0.46614599227905273,0.48958298563957214,0.44791701436042786,0.5039060115814209,39892800.0,0.4495643675327301,USD
1999-10-11,NVDA,0.4934900104999542,0.4765630066394806,0.46354201436042786,0.49479201436042786,54446400.0,0.4376086890697479,USD
1999-10-12,NVDA,0.47916701436042786,0.47005200386047363,0.46875,0.484375,32299200.0,0.4316299259662628,USD
1999-10-13,NVDA,0.4648439884185791,0.4570310115814209,0.44791701436042786,0.4648439884185791,28036800.0,0.4196731746196747,USD
1999-10-14,NVDA,0.45833298563957214,0.44791701436042786,0.44270798563957214,0.45833298563957214,19233600.0,0.411304235458374,USD
1999-10-15,NVDA,0.4257810115814209,0.4453130066394806,0.42447900772094727,0.44791701436042786,21072000.0,0.4089129865169525,USD
1999-10-18,NVDA,0.4466150104999542,0.421875,0.41927099227905273,0.4466150104999542,21518400.0,0.3873908817768097,USD
1999-10-19,NVDA,0.43489599227905273,0.40494799613952637,0.3971349895000458,0.43489599227905273,30892800.0,0.37184756994247437,USD
1999-10-20,NVDA,0.41145798563957214,0.41927099227905273,0.40494799613952637,0.42447900772094727,34872000.0,0.38499972224235535,USD
1999-10-21,NVDA,0.4179689884185791,0.43880200386047363,0.40625,0.43880200386047363,38212800.0,0.40293434262275696,USD
1999-10-22,NVDA,0.4375,0.4492189884185791,0.4375,0.4622400104999542,28675200.0,0.41249969601631165,USD
1999-10-25,NVDA,0.4466150104999542,0.42708298563957214,0.42708298563957214,0.453125,21384000.0,0.39217305183410645,USD
1999-10-26,NVDA,0.4453130066394806,0.46875,0.44270798563957214,0.484375,48124800.0,0.4304342567920685,USD
1999-10-27,NVDA,0.47135400772094727,0.44791701436042786,0.44010400772094727,0.47395798563957214,21412800.0,0.411304235458374,USD
1999-10-28,NVDA,0.45052099227905273,0.42708298563957214,0.42447900772094727,0.45833298563957214,22276800.0,0.39217305183410645,USD
1999-10-29,NVDA,0.43229201436042786,0.4609380066394806,0.4296880066394806,0.46875,33052800.0,0.4232608675956726,USD
1999-11-01,NVDA,0.453125,0.48958298563957214,0.453125,0.5078129768371582,78254400.0,0.4495643675327301,USD
1999-11-02,NVDA,0.49869799613952637,0.5208330154418945,0.49479201436042786,0.5234379768371582,83750400.0,0.47826001048088074,USD
1999-11-03,NVDA,0.5416669845581055,0.5716149806976318,0.5377600193023682,0.5859379768371582,201168000.0,0.5248908996582031,USD
1999-11-04,NVDA,0.578125,0.6080729961395264,0.578125,0.6236979961395264,126033600.0,0.5583690404891968,USD
1999-11-05,NVDA,0.625,0.5885419845581055,0.5598959922790527,0.6302080154418945,61636800.0,0.5404344201087952,USD
1999-11-08,NVDA,0.5703129768371582,0.6054689884185791,0.5520830154418945,0.6223959922790527,47001600.0,0.5559778213500977,USD
1999-11-09,NVDA,0.6041669845581055,0.5963540077209473,0.5729169845581055,0.6067709922790527,27235200.0,0.5476078391075134,USD
1999-11-10,NVDA,0.5983070135116577,0.5911459922790527,0.5794270038604736,0.5989580154418945,14404800.0,0.5428255796432495,USD
1999-11-11,NVDA,0.5911459922790527,0.6328129768371582,0.578125,0.6640629768371582,56270400.0,0.5810868144035339,USD
1999-11-12,NVDA,0.6601560115814209,0.6666669845581055,0.6223959922790527,0.6666669845581055,50150400.0,0.6121734380722046,USD
1999-11-15,NVDA,0.6712239980697632,0.6536459922790527,0.6432290077209473,0.6914060115814209,36220800.0,0.600216805934906,USD
1999-11-16,NVDA,0.6692709922790527,0.7161459922790527,0.6666669845581055,0.7291669845581055,72379200.0,0.6576082110404968,USD
1999-11-17,NVDA,0.7291669845581055,0.7434899806976318,0.71875,0.78125,78638400.0,0.6827170252799988,USD
1999-11-18,NVDA,0.7591149806976318,0.7460939884185791,0.7395830154418945,0.765625,23596800.0,0.6851083040237427,USD
1999-11-19,NVDA,0.8359379768371582,0.8932290077209473,0.8333330154418945,0.9244790077209473,216518400.0,0.8202162981033325,USD
1999-11-22,NVDA,0.9160159826278687,0.8919270038604736,0.8385419845581055,0.9166669845581055,54019200.0,0.819020688533783,USD
1999-11-23,NVDA,0.8007810115814209,0.828125,0.7916669845581055,0.8372399806976318,55324800.0,0.7604338526725769,USD
1999-11-24,NVDA,0.8242189884185791,0.8020830154418945,0.7408850193023682,0.8333330154418945,40684800.0,0.7365206480026245,USD
1999-11-26,NVDA,0.7942709922790527,0.796875,0.7708330154418945,0.8020830154418945,7176000.0,0.731738269329071,USD
1999-11-29,NVDA,0.7942709922790527,0.7682290077209473,0.75,0.8046879768371582,29860800.0,0.7054337859153748,USD
1999-11-30,NVDA,0.7708330154418945,0.7213540077209473,0.7213540077209473,0.7838540077209473,31468800.0,0.6623904705047607,USD
1999-12-01,NVDA,0.7213540077209473,0.7578129768371582,0.7213540077209473,0.7682290077209473,22353600.0,0.6958694458007812,USD
